id,lib,perimetre,nbcom,info1,info2,info3,layer,path
ZRR04143,Veaugues,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04144,Venesmes,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04145,Verdigny,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04146,Vereaux,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04147,Vernais,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04148,Verneuil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04149,Vesdun,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04150,Vignoux-sur-Barangeon,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04151,Villabon,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04152,Villecelin,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04153,Villegenon,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04154,Villequiers,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04155,Vinon,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04156,Vorly,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04157,Vornay,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04158,Vouzeron,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04159,Affieux,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04160,Aix,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04161,Albignac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04162,Albussac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04163,Alleyrat,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04164,Altillac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04165,Ambrugeat,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04166,Angles-sur-Corrèze,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04167,Argentat-sur-Dordogne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04168,Arnac-Pompadour,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04169,Astaillac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04170,Aubazines,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04171,Auriac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04172,Bar,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04173,Bassignac-le-Bas,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04174,Bassignac-le-Haut,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04175,Beaulieu-sur-Dordogne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04176,Beaumont,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04177,Bellechassagne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04178,Benayes,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04179,Beynat,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04180,Beyssac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04181,Beyssenac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04182,Bilhac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04183,Bonnefond,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04184,Bort-les-Orgues,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04185,Branceilles,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04186,Bugeat,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04187,Camps-Saint-Mathurin-Léobazel,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04188,Chamberet,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04189,Chamboulive,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04190,Chameyrat,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04191,Champagnac-la-Noaille,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04192,Champagnac-la-Prune,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04193,Chanac-les-Mines,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04194,Chanteix,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04195,Chapelle-aux-Saints,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04196,Chapelle-Saint-Géraud,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04197,Chapelle-Spinasse,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04198,Chastang,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04199,Chauffour-sur-Vell,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04200,Chaumeil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04201,Chavanac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04202,Chaveroche,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04203,Chenailler-Mascheix,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04204,Chirac-Bellevue,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04205,Clergoux,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04206,Collonges-la-Rouge,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04207,Combressol,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04208,Concèze,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04209,Condat-sur-Ganaveix,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04210,Cornil,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04211,Corrèze,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04212,Couffy-sur-Sarsonne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04213,Courteix,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04214,Curemonte,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04215,Darazac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04216,Darnets,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04217,Davignac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04218,Égletons,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04219,Église-aux-Bois,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04220,Espagnac,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04221,Espartignac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04222,Estivaux,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04223,Eyburie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04224,Eygurande,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04225,Eyrein,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04226,Favars,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04227,Feyt,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04228,Forgès,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04229,Goulles,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04230,Gourdon-Murat,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04231,Grandsaigne,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04232,Gros-Chastang,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04233,Gumond,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04234,Hautefage,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04235,Jardin,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04236,Lacelle,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04237,Ladignac-sur-Rondelles,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04238,Lafage-sur-Sombre,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04239,Lagarde-Marc-la-Tour,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04240,Lagleygeolle,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04241,Lagraulière,Commune,"1",Sortante en 2017 continuant de bénéficier des effets du classement en 2018,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04242,Laguenne-sur-Avalouze,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04243,Lamazière-Basse,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04244,Lamazière-Haute,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04245,Lamongerie,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04246,Lanteuil,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04247,Lapleau,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04248,Laroche-près-Feyt,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04249,Latronche,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04250,Laval-sur-Luzège,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04251,Lestards,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04252,Liginiac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04253,Lignareix,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04254,Ligneyrac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04255,Liourdres,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04256,Lonzac,Commune,"1",Sortante en 2017 classée en zone de montagne et continuant de bénéficier des effets du classement,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04257,Lostanges,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04258,Lubersac,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04259,Madranges,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
ZRR04260,Marcillac-la-Croisille,Commune,"1",Partiellement classée,,,zrr zonage,N:/DST/Carto/INTERACTIVITE/SUPERPOSEUR/superposeur/data/zrr.topojson|layername=zonage
